Text,Label
"Hillary Clinton Desperate to Avoid Testimony, Major Coronavirus Updates, and MORE! | Judicial Watch HTTPURL",UNINFORMATIVE
Here is some information for workers and businesses impacted by COVID-19 HTTPURL (via @USER Looks like more support going toward workers (understandable) but no mention of strategies for businesses to try and recover lost revenue.,UNINFORMATIVE
"#Yuge #Covid19News If you want best &amp; most authoritative daily multiple updates on #Covid19, #PandemicPlanning, #BusinessResiliency, #BusinessContinuity, #DisasterRecovery, #CrisisManagement, etc., please follow &amp; read everything by Ms. #ReginaPhelps on #Twitter &amp; #LinkedIn. HTTPURL",UNINFORMATIVE
"@USER You said you have tested more than 5k suspected cases of #COVID19 in Nigeria and you only have 407 confirmed cases, and you are still telling us to expect more cases. Now my worries are that it is either you are testing the wrong people or your pace is slow in testing.",INFORMATIVE
"Trump Says He ‘Didn’t Know People Died From The Flu,’ Then Attacks CNN Reporter: ‘CNN Is Fake News’ - @USER @USER #coronavirus HTTPURL",UNINFORMATIVE
So far this week as a family we have watched: Toy story 4 Incredibles 2 Lion king (2019) Jungle Book Replacing Sky &amp; BT Sports with Cinema package since Tuesday has its benefits 👍 #familytime #StayAtHome #COVID19,UNINFORMATIVE
@USER @USER @USER @USER They might be a little less enthusiastic after Lorenzo Sanz died from Covid 19? And a number of OS stars have contracted the disease?,INFORMATIVE
"Hours after four of 50 Tablighi Jamaat members from Jaipur holed up in mosques and a residential house in Old City tested positive for covid-19, four localities were completely sealed on Sunday. HTTPURL",INFORMATIVE
WATCH: @USER talks with Sesame Street’s Abby Cadabby and VP of Education and Research about how the TV show is helping kids cope with the coronavirus pandemic. “I think we need to start flipping the script around and focus on the positives.” HTTPURL,UNINFORMATIVE
In last three days India's death toll due to COVID-19 went from 5 to 10. So what's your point?! Comparing the same metrics with thousands. Statistical misinterpretation and misinformation.,INFORMATIVE
"He’s Shooting Someone On 5th Ave in EVERY STATE, COUNTRY, CITY IN AMERICA DAILY! This Entire Covid-19 debacle in which 14,000+ Have died &amp; he’s shown ZERO REMORSE NOR CONCERN to the Families of Those that lost loved one’s is Him pulling the trigger on Every Person That dies!",INFORMATIVE
"HTTPURL ""Many EU countries rely on China ..for drug ingredients, &amp; they are now struggling to meet shortfalls.."" - As in Oz! In Australia a govt pharma &amp; manufac capability has been abolished. Remember ""The Commonwealth Serum Lab."" #auspol #coronavirusaus",UNINFORMATIVE
@USER @USER @USER No. Korea and Japan took the first wave of #COVID19 after China. BUT they don’t blame China because they were prepared back in FEBRUARY! You’ve been infected by the #TrumpVirus. Symptoms include memory loss from Jan-Feb. HTTPURL,UNINFORMATIVE
"It's #mothersday , beginning of #Spring #Season ! The world is badly suffering ! #Covid19 is still spreading ! The only positive thing is that #mothernature is having a fresh breath and humans are more and more… HTTPURL",UNINFORMATIVE
"Fighting Stigma : Coronavirus: Why do children appear to be less affected by Covid-19?: A paper, published in the journal Pediatrics, looking at the severity of symptoms in 2,134 children in China suspected to have Covid-19 found the ... HTTPURL",UNINFORMATIVE
"Ecuador reports 62 deaths from coronavirus and 1966 infected in total The Ecuadorian Ministry of Public Health reported on Monday a total of 62 deaths from coronaviruses in the country, where 1966 have been infected. HTTPURL",INFORMATIVE
"Reports #Hawaii is shutdown. #Kauai imposing mandatory curfew on island of 72,000 #Hawaii had 26 cases of coronavirus as of Friday. The island’s first two cases of Covid-19 arrived when 2 visitors from the continental US flew from Maui to Kauai. HTTPURL",INFORMATIVE
"Big Brother Germany contestants in tears after being told about coronavirus, via @USER HTTPURL So similar to the plot of Charlie Brooker’s excellent Dead Set miniseries made in 2008 (except it had zombies) HTTPURL",UNINFORMATIVE
"A 78-yr-old man from #Godhra, first #COVID2019 patient of #Panchmahals passed away at a private hospital in #Vadodara. He had tested positive of on Wednesday. His family had claimed that he had no travel history #coronavirusindia #COVIDupdate #Gujarat @USER",INFORMATIVE
The @USER did not report a case of #COVID19 in Kano. The image was edited by unknown persons to use BBC’s platform in spreading fake news and panic. Please disregard,INFORMATIVE
#SAFTU GS Zwelinzima #Vavi tests positive for Covid-19. Vavi says he is feeling fine and has yet to exhibit the most common symptoms of the virus,INFORMATIVE
BREAKING: A Davis County resident has been diagnosed with COVID-19. Officials say the case doesn't indicate community spread of the coronavirus in Utah. HTTPURL,INFORMATIVE
"“The fear of coronavirus is being used to implement a worldwide military dictatorship. Albania, where I am speaking from, is a good case study because Soros controls us far more than other countries. Our cars and bikes have all been taken. We’re starving.” HTTPURL",UNINFORMATIVE
"A piece of advice to the #IgnorantKenyans congregating in churches today, this is how #coronavirus cases exploded in South Korean churches. The virus was first confirmed in the country on Jan. 20 when a 35-year-old Chinese woman who flew from #Wuhan, China to #Incheon",INFORMATIVE
"8. The Delirium Musicum chamber ensemble (on 3 continents,in living and hotel rooms,parks, using only their phones), phoned-in a version of the 1939 anti-Fascist (and lately, anti-#COVID19) song, ""Bella Ciao,"" on April 3, 2020: HTTPURL",UNINFORMATIVE
"‘Pandemic’ on Netflix its a pre Coronavirus documentary, what If. Which is now. #CoronaVirusUpdate #CoronavirusPandemic #pandemic #pandemia #Covid_19 #COVID19US @USER #flu @USER @USER #virus #CoronaCrisis #coronavirus $TNXP $COCP $TGODF HTTPURL",UNINFORMATIVE
"Yesterday, Adrian Dix, Minister of Health, and Dr. Bonnie Henry, B.C.'s Provincial Health Officer, issued a joint statement on the COVID-19 response in B.C. Among updates, B.C. has 659 cases of COVID-19. Of those cases, 183 patients have recovered. HTTPURL",INFORMATIVE
"🚨 👉 NY State Declared Major Disaster Area After 56 Coronavirus Deaths -- Military Is Outlining Plans To Take Over Hotels, Dormitories, Arenas To Treat Patients!! #BluestarZone #CoronavirusPandemic HTTPURL",INFORMATIVE
"This is very sobering. The UK government have made a difficult situation into a cocking shambles that is killing us faster than anywhere else in Europe. New Zealand still has two deaths from Coronavirus. We have &gt;10,000 and that's only people in hospital, testing + before death.",INFORMATIVE
"*LIVE APPEAL - ALBANIA UNDER LOCKDOWN* - Tonight (7th April) from 9.30 pm - Live on Instagram and Facebook - Since 9th March, Albania has been under lockdown. Unfortunately due to the current Coronavirus crisis many… HTTPURL",UNINFORMATIVE
"Tune in NOW to the #ProAmericaReport with Ed Martin 🦅 Andy Schlafly on #SchlaflyReport, Dems Push Socialized Medicine to Exploit Crisis; David Horowitz on the Democratic response to the coronavirus FM 96.1 AM 1170 San Diego HTTPURL HTTPURL",UNINFORMATIVE
"Interesting strategy, Amy. Thanks to McConnell’s leadership, Kentucky will receive at least $1.25 billion to fight the coronavirus on all fronts with more to come.",UNINFORMATIVE
"The Johnson family and its Racine-based SC Johnson Co. has repeatedly stepped up in times of need and is doing so again. After contributing $5 million -- including $1M to the CDC -- to mitigate the spread of coronavirus, SC Johnson has now donated $200,000 to the Racine community",UNINFORMATIVE
The Telegraph’s story and other media reports have said hundreds of Cheltenham Festival racegoers have had coronavirus symptoms since the meeting.,UNINFORMATIVE
"Want to know how a country could better handle a viral epidemic? Look to Taiwan, which despite proximity to China &amp; Japan, has only 45 cases and 1 death from #coronavirus so far. That's because they remembered the lessons learned during SARS. HTTPURL",INFORMATIVE
"Dow ended 🔻 271. After the week we had, that was a RELIEF. When VIX rises to these levels, only a BANK HOLIDAY or CORONAVIRUS CASES QUADRUPLING over the weekend will bring the market lower. The 10-yr is around 0.75%. Talk about a stimulus! Ask Buffett. TRIGGER FINGER ITCHY. ☕✝️",UNINFORMATIVE
LATEST: MUSC says they received confirmation from DHEC of a presumed positive COVID19 test for one of their team members on March 6 after returning from Europe. She had not returned to work yet and self-quarantined at home. #coronavirus #chsnews @USER HTTPURL,INFORMATIVE
"Experts and Trump’s advisers doubt White House’s 240,000 coronavirus deaths estimate. (""Leading disease forecasters, whose research the White House used./..were mystified when they saw the administration’s projection this week."") HTTPURL",UNINFORMATIVE
"JUST IN: An El Paso County man in his 70s is Colorado’s sixth known death related to COVID-19, as the number of positive cases jumped to 475 in Colorado Saturday HTTPURL",INFORMATIVE
"#COVID19 | “A team of scientists at the National Institute for Communicable Diseases (NICD) and the South African Bioinformatics Institute have announced the successful genome sequencing of the first local sample of SARS-Cov2, the virus which causes COVID-19.”",UNINFORMATIVE
"In 2017, 40,327 people died in U.S. motor vehicle collisions. As of March 26, 1100 in the US have died of COVID-19. At this point, there is more of a chance for healthy individuals to die in a car crash than of coronavirus.",INFORMATIVE
"Trump ordered Mike Pence not to compliment the governor of Washington during coronavirus outbreak | Raw Story We have no leadership in America, trump needs to be disinfected Trump has the compassion of a stick HTTPURL",UNINFORMATIVE
"Diagnosis lessons: 1.) Have a high suspicion, COVID is inconsistent in presentation - i.e. GI illness, isolated fever. 2.) High specificity, moderate sensitivity &gt; reasons for false negatives: too early in dz, poor sample, imperfect test. &gt; If high index of suspicion, retest.",UNINFORMATIVE
@USER I heard Panther Piss kills Coronavirus in one minute as a substitute for hand sanitizer. I use it thrice daily and it seems to help with social distancing also.,UNINFORMATIVE
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hi precious lady @USER 💝.All well here! Thank God🙏🏻!Hubby @USER ❤️♾❤️and me enjoying the one positive thing coming from #Covid19,the extra quality time!Uhmmm, while the kids get more &amp; more bored and annoyed. Lol! Please take good care of yourself &amp; your family 🙏🏻",UNINFORMATIVE
